property_type,region,area_m2,price_usd,state,lat,lon
apartment,South,73.0,58012.78130021316,Santa Catarina,-27.010326,-48.647366
apartment,South,88.0,68811.84174429561,Santa Catarina,-27.4298793,-48.4622266
apartment,South,115.0,204090.70105457227,Santa Catarina,-26.985996,-48.636383
apartment,South,101.0,65646.11253201289,Santa Catarina,-27.508335,-48.648739
apartment,South,80.0,107147.61285661464,Santa Catarina,-26.985996,-48.636383
house,South,82.0,45070.02537175846,Santa Catarina,-27.488176,-48.413792
apartment,South,104.0,68030.23311687537,Santa Catarina,-27.6995016,-48.494265
apartment,South,160.0,161571.80343958572,Santa Catarina,-26.985996,-48.636383
apartment,South,88.0,100344.59414558174,Santa Catarina,-26.985996,-48.636383
apartment,South,126.0,162567.9814883288,Santa Catarina,-27.1308888,-48.6092679
apartment,South,100.0,144564.24643832652,Santa Catarina,-26.985996,-48.636383
house,South,150.0,78234.76459131703,Santa Catarina,-26.84361,-48.63563
apartment,South,128.0,270420.1760857971,Santa Catarina,-26.966631,-48.636383
house,South,234.0,63778.34045866822,Santa Catarina,-27.448656,-48.409145
apartment,South,76.0,51022.67100377765,Santa Catarina,-27.018064,-48.583778
apartment,South,181.0,171823.17469026518,Santa Catarina,-27.106749,-48.628864
apartment,South,87.0,80853.91728704507,Santa Catarina,-27.4309198074,-48.4692730534
apartment,South,115.0,234704.30229368192,Santa Catarina,-26.985996,-48.636383
apartment,South,73.0,69730.98609068742,Santa Catarina,-27.064003,-48.699066
apartment,South,234.0,181470.64867526703,Santa Catarina,-26.985996,-48.636383
apartment,South,74.0,64628.72035346659,Santa Catarina,-27.018064,-48.583778
house,South,135.0,122454.4168840618,Santa Catarina,-26.985996,-48.636383
apartment,South,186.0,154620.21595813744,Santa Catarina,-27.106749,-48.628864
house,South,146.0,44727.69577063522,Santa Catarina,-26.80398,-48.648914
apartment,South,92.0,42808.02149698487,Santa Catarina,-28.674482,-49.367123
apartment,South,93.0,93541.56861876418,Santa Catarina,-26.985996,-48.636383
house,South,197.0,119052.90412065301,Santa Catarina,-27.6316452,-48.6884986
apartment,South,69.0,64628.72035346659,Santa Catarina,-26.97504,-48.646408
house,South,108.0,61227.20759005781,Santa Catarina,-27.6190686,-48.6332576
apartment,South,103.0,101497.46708401988,Santa Catarina,-14.235004,-51.92528
apartment,South,120.0,93541.56861876418,Santa Catarina,-27.589149,-48.4958
house,South,250.0,144564.24643832652,Santa Catarina,-27.160427,-48.50872
apartment,South,95.0,127556.68262128263,Santa Catarina,-26.9987368,-48.6313699
apartment,South,88.0,82574.20941157626,Santa Catarina,-27.4299342132,-48.462451527
apartment,South,117.0,153068.02493895614,Santa Catarina,-26.966631,-48.636383
house,South,245.0,156469.53599841872,Santa Catarina,-27.767431,-48.631371
house,South,100.0,60210.362378231745,Santa Catarina,-26.80398,-48.648914
apartment,South,225.0,204090.70105457227,Santa Catarina,-26.985996,-48.636383
apartment,South,117.0,95442.02408357515,Santa Catarina,-27.1331680003,-48.6022569053
apartment,South,137.0,236575.13635829216,Santa Catarina,-26.985996,-48.636383
apartment,South,53.0,55519.81263407926,Santa Catarina,-26.929674,-48.641396
apartment,South,169.0,76726.19289011421,Santa Catarina,-28.6900303,-49.3711923
apartment,South,130.0,97980.03315879244,Santa Catarina,-28.6910687,-49.3732151
apartment,South,66.0,65254.7689193403,Santa Catarina,-26.903387,-48.676495
apartment,South,60.0,64628.72035346659,Santa Catarina,-26.985996,-48.636383
apartment,South,219.0,144564.24643832652,Santa Catarina,-27.440269,-48.501221
house,South,135.0,84294.50835189215,Santa Catarina,-27.433624,-48.4000832
apartment,South,136.0,206641.83392318268,Santa Catarina,-26.985996,-48.636383
apartment,South,150.0,268719.42311198503,Santa Catarina,-26.985996,-48.636383
apartment,South,131.0,265317.91034857626,Santa Catarina,-26.985996,-48.636383
apartment,South,84.0,171436.18466005422,Santa Catarina,-26.921085,-48.651772
house,South,140.0,94616.28495432573,Santa Catarina,-28.1341357,-48.6491269
house,South,126.0,93999.07305328411,Santa Catarina,-27.017061,-48.601307
apartment,South,141.0,221098.25805583148,Santa Catarina,-26.985996,-48.636383
apartment,South,76.0,57825.694826649036,Santa Catarina,-27.62892,-48.686417
apartment,South,76.0,64511.09865337134,Santa Catarina,-26.80398,-48.648914
apartment,South,119.0,178579.36044084496,Santa Catarina,-26.985996,-48.636383
apartment,South,72.0,42518.89250314804,Santa Catarina,-27.603075,-48.587536
apartment,South,211.0,229602.03655646113,Santa Catarina,-27.106749,-48.628864
apartment,South,136.0,176028.22757223452,Santa Catarina,-26.985996,-48.636383
apartment,South,89.0,54424.18376718643,Santa Catarina,-27.445972,-48.403809
house,South,180.0,53329.17513669909,Santa Catarina,-26.80398,-48.648914
house,South,135.0,65371.25067944853,Santa Catarina,-28.1318271315,-48.662039734
apartment,South,78.0,69200.63454955332,Santa Catarina,-26.985996,-48.636383
apartment,South,127.0,229602.03655646113,Santa Catarina,-26.966631,-48.636383
house,South,100.0,59526.449504407254,Santa Catarina,-26.7762524,-48.6856313
apartment,South,65.0,43369.27069400023,Santa Catarina,-26.99721,-48.633877
apartment,South,59.0,41752.87157528119,Santa Catarina,-28.6916011,-49.3895905
apartment,South,88.0,75683.63172270662,Santa Catarina,-26.985996,-48.636383
apartment,South,90.0,110549.1256200234,Santa Catarina,-26.985996,-48.636383
apartment,South,138.0,118700.4326319323,Santa Catarina,-27.4283464511,-48.4715762902
apartment,South,84.0,52723.42908942821,Santa Catarina,-27.589823,-48.520092
house,South,202.0,142863.4866487298,Santa Catarina,-26.966631,-48.636383
house,South,145.0,153068.02493895614,Santa Catarina,-27.429541,-48.470078
apartment,South,88.0,98643.83435598503,Santa Catarina,-26.966631,-48.636383
apartment,South,233.0,223638.49589263773,Santa Catarina,-27.106749,-48.628864
apartment,South,74.0,65371.25067944853,Santa Catarina,-26.985996,-48.636383
apartment,South,98.0,84187.41022333622,Santa Catarina,-27.106749,-48.628864
apartment,South,68.0,43369.27069400023,Santa Catarina,-27.064003,-48.699066
apartment,South,116.0,57948.83220049312,Santa Catarina,-28.943419,-49.507641
apartment,South,62.0,53573.80387238806,Santa Catarina,-27.5927378,-48.6202889
apartment,South,80.0,64628.72035346659,Santa Catarina,-28.684008,-49.376434
apartment,South,98.0,127556.68262128263,Santa Catarina,-26.985996,-48.636383
apartment,South,140.0,124721.46784738776,Santa Catarina,-27.106749,-48.628864
apartment,South,114.0,93068.0198271176,Santa Catarina,-27.1356180209,-48.6069987011
apartment,South,110.0,113950.63838343219,Santa Catarina,-26.966631,-48.636383
house,South,59.0,43007.39683031933,Santa Catarina,-26.7593245978,-48.6854419928
apartment,South,172.0,169735.43168624217,Santa Catarina,-27.106749,-48.628864
apartment,South,85.0,68030.23311687537,Santa Catarina,-26.985996,-48.636383
apartment,South,139.0,246609.59355772033,Santa Catarina,-26.966631,-48.636383
apartment,South,126.0,169449.16361802298,Santa Catarina,-27.1308888,-48.6092679
apartment,South,90.0,93541.56861876418,Santa Catarina,-27.559727,-48.511223
house,South,116.0,44727.69577063522,Santa Catarina,-26.80398,-48.648914
apartment,South,135.0,187083.13894147455,Santa Catarina,-26.966631,-48.636383
apartment,South,170.0,98917.02293341148,Santa Catarina,-27.106749,-48.628864
apartment,South,94.0,52608.45702562565,Santa Catarina,-28.777613,-49.263866
apartment,South,111.0,197317.96317090752,Santa Catarina,-26.9457292,-48.6304811
apartment,South,139.0,141162.73367491772,Santa Catarina,-26.985996,-48.636383
apartment,South,80.0,88551.38164475108,Santa Catarina,-27.445972,-48.403809
apartment,South,137.0,144564.24643832652,Santa Catarina,-26.985996,-48.636383
apartment,South,96.0,82574.20941157626,Santa Catarina,-26.7804754678,-48.6344013197
apartment,South,87.0,82656.73152453767,Santa Catarina,-27.748068,-48.627838
apartment,South,65.0,45070.02537175846,Santa Catarina,-27.007624,-48.653748
apartment,South,190.0,154826.64903650363,Santa Catarina,-27.106749,-48.628864
apartment,South,185.0,134183.09242374415,Santa Catarina,-26.9790796686,-48.6359113244
apartment,South,128.0,280624.7143760234,Santa Catarina,-26.985996,-48.636383
apartment,South,168.0,255113.37205834992,Santa Catarina,-26.966631,-48.636383
apartment,South,63.0,55909.619287307476,Santa Catarina,-27.4322575,-48.4582115
apartment,South,90.0,105446.85988280259,Santa Catarina,-26.985996,-48.636383
apartment,South,85.0,117352.15114684096,Santa Catarina,-26.966631,-48.636383
apartment,South,179.0,250011.10632112907,Santa Catarina,-26.985996,-48.636383
apartment,South,90.0,94918.15776156,Santa Catarina,-28.487606,-48.839741
apartment,South,85.0,94391.94851356256,Santa Catarina,-26.985996,-48.636383
apartment,South,244.0,223122.40808488376,Santa Catarina,-27.106749,-48.628864
house,South,143.0,47621.158240368866,Santa Catarina,-27.4546811,-48.4007313
apartment,South,187.0,157532.508736984,Santa Catarina,-26.985996,-48.636383
apartment,South,130.0,204090.70105457227,Santa Catarina,-27.5100992,-48.5166472
apartment,South,137.0,281305.0131800236,Santa Catarina,-26.946136,-48.630657
apartment,South,160.0,182831.2513951059,Santa Catarina,-26.929674,-48.641396
apartment,South,145.0,79887.05052029996,Santa Catarina,-28.487606,-48.839741
apartment,South,97.0,127556.68262128263,Santa Catarina,-26.908548,-48.655693
apartment,South,106.0,187083.13894147455,Santa Catarina,-26.985996,-48.636383
house,South,240.0,272120.9358753938,Santa Catarina,-26.985996,-48.636383
house,South,250.0,144564.24643832652,Santa Catarina,-27.681934,-48.498753
apartment,South,190.0,185791.9822516967,Santa Catarina,-26.985996,-48.636383
apartment,South,134.0,225860.37524302534,Santa Catarina,-26.985996,-48.636383
house,South,150.0,59526.449504407254,Santa Catarina,-26.754795,-48.729183
apartment,South,81.0,54424.18376718643,Santa Catarina,-27.6995016,-48.494265
apartment,South,60.0,45070.02537175846,Santa Catarina,-27.445972,-48.403809
apartment,South,77.0,82486.65724952417,Santa Catarina,-26.906027,-48.663803
apartment,South,140.0,154826.64903650363,Santa Catarina,-27.106749,-48.628864
apartment,South,94.0,123861.32093314908,Santa Catarina,-26.9491417485,-48.6315109767
apartment,South,67.0,67179.853222077,Santa Catarina,-27.767431,-48.631371
apartment,South,197.0,101194.96722459543,Santa Catarina,-26.985996,-48.636383
apartment,South,120.0,169735.43168624217,Santa Catarina,-27.176991,-48.608822
house,South,239.0,255113.37205834992,Santa Catarina,-27.064003,-48.699066
apartment,South,116.0,204090.70105457227,Santa Catarina,-26.985996,-48.636383
apartment,South,88.0,166674.06917680654,Santa Catarina,-26.985996,-48.636383
apartment,South,95.0,102045.34711939379,Santa Catarina,-26.985996,-48.636383
house,South,156.0,103746.10179715202,Santa Catarina,-27.6664623,-48.529429
house,South,240.0,110959.09847616093,Santa Catarina,-26.7495813346,-48.6783512328
apartment,South,89.0,81636.27735472581,Santa Catarina,-27.598225,-48.615517
apartment,South,140.0,67091.54280397974,Santa Catarina,-27.4398629638,-48.3867800622
apartment,South,117.0,173477.0947036241,Santa Catarina,-26.985996,-48.636383
apartment,South,108.0,187083.13894147455,Santa Catarina,-26.985996,-48.636383
apartment,South,115.0,115259.8364552467,Santa Catarina,-27.1319137567,-48.5983547391
apartment,South,89.0,60210.362378231745,Santa Catarina,-26.80398,-48.648914
apartment,South,152.0,161571.80343958572,Santa Catarina,-26.966631,-48.636383
apartment,South,63.0,40917.80163681069,Santa Catarina,-28.6873469,-49.379357
house,South,88.0,94616.28495432573,Santa Catarina,-27.438793,-48.3937053
apartment,South,102.0,88779.45313551654,Santa Catarina,-27.748068,-48.627838
apartment,South,149.0,118700.4326319323,Santa Catarina,-27.106749,-48.628864
apartment,South,64.0,50172.296220817785,Santa Catarina,-27.007624,-48.653748
apartment,South,79.0,77894.61604129002,Santa Catarina,-26.985996,-48.636383
apartment,South,82.0,51512.5435997226,Santa Catarina,-26.80398,-48.648914
house,South,120.0,65371.25067944853,Santa Catarina,-27.4825667,-48.4051735
house,South,178.0,83337.03203248403,Santa Catarina,-27.01748,-48.64655
apartment,South,167.0,144564.24643832652,Santa Catarina,-26.985996,-48.636383
apartment,South,176.0,258174.7362717317,Santa Catarina,-26.985996,-48.636383
apartment,South,138.0,280624.7143760234,Santa Catarina,-26.946335,-48.629368
apartment,South,74.0,42859.041053175046,Santa Catarina,-26.915207,-48.660374
apartment,South,111.0,135210.08804289854,Santa Catarina,-26.985996,-48.636383
house,South,230.0,161571.80343958572,Santa Catarina,-26.966631,-48.636383
apartment,South,165.0,190952.865441075,Santa Catarina,-26.7648835764,-48.6715567002
apartment,South,132.0,255113.37205834992,Santa Catarina,-26.966631,-48.636383
apartment,South,218.0,170075.58194021534,Santa Catarina,-26.985996,-48.636383
apartment,South,80.0,76534.01161750498,Santa Catarina,-26.985996,-48.636383
apartment,South,100.0,54084.03351321325,Santa Catarina,-27.064003,-48.699066
apartment,South,120.0,100344.59414558174,Santa Catarina,-26.985996,-48.636383
apartment,South,85.0,71431.74076844564,Santa Catarina,-27.589912,-48.583839
apartment,South,177.0,204090.70105457227,Santa Catarina,-26.985996,-48.636383
apartment,South,132.0,280624.7143760234,Santa Catarina,-26.985996,-48.636383
apartment,South,175.0,168374.8272624571,Santa Catarina,-27.106749,-48.628864
apartment,South,125.0,263617.1573747642,Santa Catarina,-26.966631,-48.636383
apartment,South,76.0,41668.51260834967,Santa Catarina,-27.064003,-48.699066
apartment,South,190.0,280624.7143760234,Santa Catarina,-26.966631,-48.636383
apartment,South,111.0,161571.80343958572,Santa Catarina,-26.985996,-48.636383
apartment,South,162.0,283345.92151964735,Santa Catarina,-27.580263,-48.541233
apartment,South,143.0,186402.84013747436,Santa Catarina,-27.4306426,-48.4769485
apartment,South,132.0,201029.33854513665,Santa Catarina,-26.985996,-48.636383
apartment,South,65.0,41217.4729455947,Santa Catarina,-26.903881,-48.691544
apartment,South,110.0,120236.1038930058,Santa Catarina,-26.985996,-48.636383
apartment,South,173.0,195586.91744210417,Santa Catarina,-26.985996,-48.636383
apartment,South,80.0,56124.941852836986,Santa Catarina,-27.007624,-48.653748
apartment,South,82.0,76534.01161750498,Santa Catarina,-27.064003,-48.699066
apartment,South,79.0,48471.53813516723,Santa Catarina,-27.432965,-48.4002451
apartment,South,144.0,238105.81505709072,Santa Catarina,-26.946335,-48.629368
apartment,South,160.0,197287.67552775473,Santa Catarina,-27.1357479,-48.5955804
apartment,South,64.0,56579.04009896519,Santa Catarina,-27.594744,-48.541233
apartment,South,123.0,282793.00461939804,Santa Catarina,-26.985996,-48.636383
apartment,South,90.0,49321.916326019425,Santa Catarina,-26.924547,-48.681507
apartment,South,76.0,57825.694826649036,Santa Catarina,-27.018064,-48.583778
apartment,South,97.0,50682.52074980448,Santa Catarina,-27.445972,-48.403809
house,South,230.0,68030.23311687537,Santa Catarina,-27.363197,-48.588787
house,South,90.0,42518.89250314804,Santa Catarina,-27.0218609,-48.6470251
apartment,South,65.0,73880.82770889103,Santa Catarina,-27.5896164,-48.4949521
apartment,South,72.0,71431.74076844564,Santa Catarina,-26.985996,-48.636383
apartment,South,90.0,91840.81564495213,Santa Catarina,-26.985996,-48.636383
apartment,South,160.0,144564.24643832652,Santa Catarina,-26.985996,-48.636383
apartment,South,136.0,204090.70105457227,Santa Catarina,-26.985996,-48.636383
apartment,South,78.0,54424.18376718643,Santa Catarina,-27.643709,-48.676495
apartment,South,118.0,94616.28495432573,Santa Catarina,-27.106749,-48.628864
apartment,South,130.0,222799.01102964353,Santa Catarina,-26.985996,-48.636383
apartment,South,117.0,84187.41022333622,Santa Catarina,-26.97504,-48.646408
house,South,160.0,71431.74076844564,Santa Catarina,-27.445972,-48.403809
house,South,230.0,86014.80047642335,Santa Catarina,-26.985996,-48.636383
apartment,South,100.0,117734.81826562135,Santa Catarina,-26.985996,-48.636383
apartment,South,121.0,136060.4679376969,Santa Catarina,-27.610649,-48.595928
apartment,South,102.0,102045.34711939379,Santa Catarina,-26.985996,-48.636383
apartment,South,84.0,83337.03203248403,Santa Catarina,-27.612114,-48.593262
apartment,South,137.0,234874.37827264162,Santa Catarina,-26.985996,-48.636383
apartment,South,170.0,153068.02493895614,Santa Catarina,-26.985996,-48.636383
house,South,146.0,64167.0412508328,Santa Catarina,-27.428884,-48.467522
house,South,150.0,43879.495222986916,Santa Catarina,-27.445972,-48.403809
apartment,South,137.0,272120.9358753938,Santa Catarina,-26.985996,-48.636383
apartment,South,85.0,133849.4836191135,Santa Catarina,-26.985996,-48.636383
apartment,South,140.0,129022.20412252736,Santa Catarina,-27.140141649,-48.5963906561
apartment,South,173.0,197287.67552775473,Santa Catarina,-26.985996,-48.636383
apartment,South,96.0,117352.15114684096,Santa Catarina,-26.985996,-48.636383
apartment,South,135.0,86014.80047642335,Santa Catarina,-27.598834,-48.5490277
apartment,South,164.0,153794.47001310333,Santa Catarina,-27.106749,-48.628864
house,South,150.0,59526.449504407254,Santa Catarina,-26.8259922,-48.6273307
apartment,South,112.0,59350.21546399306,Santa Catarina,-27.1373193187,-48.603064263
house,South,156.0,127556.68262128263,Santa Catarina,-26.985996,-48.636383
apartment,South,74.0,49321.916326019425,Santa Catarina,-27.445972,-48.403809
apartment,South,140.0,221098.25805583148,Santa Catarina,-26.985996,-48.636383
apartment,South,133.0,62699.72208637984,Santa Catarina,-28.943419,-49.507641
house,South,229.0,153068.02493895614,Santa Catarina,-27.6288342,-48.6837818
apartment,South,70.0,110549.1256200234,Santa Catarina,-26.97504,-48.646408
apartment,South,80.0,111819.24539039962,Santa Catarina,-27.4264560496,-48.4498688262
apartment,South,86.0,78234.76459131703,Santa Catarina,-27.010326,-48.647366
apartment,South,110.0,74144.76215467401,Santa Catarina,-27.160427,-48.50872
apartment,South,75.0,81006.99810691581,Santa Catarina,-26.985996,-48.636383
apartment,South,88.0,79085.14448611539,Santa Catarina,-26.687363,-50.147205
apartment,South,66.0,66159.39905226514,Santa Catarina,-26.903387,-48.676495
apartment,South,110.0,134359.70814810018,Santa Catarina,-26.985996,-48.636383
apartment,South,160.0,134359.70814810018,Santa Catarina,-26.985996,-48.636383
apartment,South,105.0,115259.8364552467,Santa Catarina,-27.1405683555,-48.5910942032
house,South,220.0,172029.60776863137,Santa Catarina,-26.985996,-48.636383
apartment,South,107.0,93541.56861876418,Santa Catarina,-26.985996,-48.636383
apartment,South,80.0,102045.34711939379,Santa Catarina,-26.985996,-48.636383
apartment,South,128.0,144564.24643832652,Santa Catarina,-26.966631,-48.636383
apartment,South,127.0,221098.25805583148,Santa Catarina,-26.966631,-48.636383
apartment,South,124.0,212594.4795552019,Santa Catarina,-27.609997,-48.523403
apartment,South,107.0,187083.13894147455,Santa Catarina,-26.985996,-48.636383
apartment,South,78.0,83262.33103243803,Santa Catarina,-27.608465,-48.594082
apartment,South,133.0,197287.67552775473,Santa Catarina,-26.985996,-48.636383
apartment,South,100.0,108848.37264621136,Santa Catarina,-26.985996,-48.636383
apartment,South,115.0,144564.24643832652,Santa Catarina,-27.589317,-48.546284
apartment,South,131.0,204090.70105457227,Santa Catarina,-26.985996,-48.636383
apartment,South,159.0,118700.4326319323,Santa Catarina,-27.4303873,-48.4650691
apartment,South,120.0,129022.20412252736,Santa Catarina,-26.985996,-48.636383
house,South,69.0,45070.02537175846,Santa Catarina,-27.5777268,-48.6720913
apartment,South,130.0,127556.68262128263,Santa Catarina,-26.985996,-48.636383
house,South,140.0,51608.88301216788,Santa Catarina,-27.4825667,-48.4051735
apartment,South,128.0,192185.4097905339,Santa Catarina,-26.966631,-48.636383
apartment,South,120.0,153068.02493895614,Santa Catarina,-26.985996,-48.636383
apartment,South,86.0,154826.64903650363,Santa Catarina,-27.4438895924,-48.3785294211
apartment,South,73.0,89969.98158034192,Santa Catarina,-27.681204,-48.493721
apartment,South,210.0,127556.68262128263,Santa Catarina,-27.106749,-48.628864
apartment,South,74.0,79935.52438091376,Santa Catarina,-26.910597,-48.670952
apartment,South,100.0,100344.59414558174,Santa Catarina,-26.985996,-48.636383
apartment,South,129.0,79133.62005067535,Santa Catarina,-27.1295173,-48.600983
apartment,South,193.0,207639.74147728726,Santa Catarina,-27.106749,-48.628864
apartment,South,90.0,57629.91822762335,Santa Catarina,-27.106749,-48.628864
apartment,South,70.0,72252.43280914269,Santa Catarina,-27.106749,-48.628864
apartment,South,129.0,157489.99187217676,Santa Catarina,-26.985996,-48.636383
apartment,South,137.0,153748.3237429563,Santa Catarina,-26.972862,-48.637276
apartment,South,126.0,98056.87601917279,Santa Catarina,-27.1357182687,-48.6014378032
apartment,South,228.0,93541.56861876418,Santa Catarina,-27.106749,-48.628864
apartment,South,63.0,42518.89250314804,Santa Catarina,-27.007624,-48.653748
apartment,South,68.0,64628.72035346659,Santa Catarina,-26.985996,-48.636383
house,South,112.0,76534.01161750498,Santa Catarina,-26.928535,-48.6371
apartment,South,120.0,129595.89042262977,Santa Catarina,-26.985996,-48.636383
house,South,170.0,55274.56195803862,Santa Catarina,-28.831429,-49.235195
house,South,169.0,189232.57161259762,Santa Catarina,-26.7566803287,-48.6764366171
apartment,South,120.0,122454.4168840618,Santa Catarina,-26.985996,-48.636383
apartment,South,99.0,44257.91781186048,Santa Catarina,-28.672129,-49.378891
apartment,South,112.0,40818.13782538982,Santa Catarina,-27.594431,-48.555691
apartment,South,128.0,110549.1256200234,Santa Catarina,-27.580835,-48.58271
apartment,South,118.0,105446.85988280259,Santa Catarina,-27.445972,-48.403809
apartment,South,133.0,195586.91744210417,Santa Catarina,-26.985996,-48.636383
apartment,South,61.0,78234.76459131703,Santa Catarina,-26.903387,-48.676495
apartment,South,58.0,49321.916326019425,Santa Catarina,-26.966631,-48.636383
apartment,South,78.0,67179.853222077,Santa Catarina,-27.018064,-48.583778
house,South,160.0,110549.1256200234,Santa Catarina,-26.97504,-48.646408
apartment,South,200.0,275247.37890480564,Santa Catarina,-27.0970255714,-48.6151503873
house,South,100.0,102045.34711939379,Santa Catarina,-26.99773,-48.64259
apartment,South,66.0,47996.259838159196,Santa Catarina,-27.643709,-48.676495
house,South,246.0,204715.23822019412,Santa Catarina,-27.971430141,-48.6324469849
apartment,South,105.0,47621.158240368866,Santa Catarina,-27.445972,-48.403809
apartment,South,160.0,62927.96226781603,Santa Catarina,-27.4291655,-48.4040005
apartment,South,61.0,61057.13331504431,Santa Catarina,-26.903387,-48.676495
apartment,South,88.0,94519.50592376884,Santa Catarina,-26.985996,-48.636383
house,South,200.0,136060.4679376969,Santa Catarina,-27.018064,-48.583778
apartment,South,81.0,59526.449504407254,Santa Catarina,-27.445972,-48.403809
apartment,South,83.0,120420.72475646349,Santa Catarina,-27.4270880796,-48.4522549402
apartment,South,157.0,237595.59052810405,Santa Catarina,-27.579428,-48.510498
house,South,110.0,46447.993007004916,Santa Catarina,-27.1633175371,-48.5418611414
apartment,South,110.0,132658.95517428813,Santa Catarina,-26.985996,-48.636383
house,South,65.0,59694.2728665316,Santa Catarina,-26.83546,-48.63516
house,South,150.0,76534.01161750498,Santa Catarina,-27.064003,-48.699066
apartment,South,123.0,217526.67101740921,Santa Catarina,-26.985996,-48.636383
apartment,South,89.0,83337.03203248403,Santa Catarina,-27.588392,-48.523251
apartment,South,117.0,178579.36044084496,Santa Catarina,-26.985996,-48.636383
apartment,South,181.0,235554.6821884803,Santa Catarina,-26.913816,-48.654781
apartment,South,147.0,255113.37205834992,Santa Catarina,-26.985996,-48.636383
apartment,South,144.0,127556.68262128263,Santa Catarina,-26.985996,-48.636383
house,South,220.0,170075.58194021534,Santa Catarina,-26.97504,-48.646408
house,South,115.0,127556.68262128263,Santa Catarina,-27.106749,-48.628864
apartment,South,113.0,161571.80343958572,Santa Catarina,-26.985996,-48.636383
apartment,South,66.0,54424.18376718643,Santa Catarina,-27.569828,-48.621784
house,South,132.0,122454.4168840618,Santa Catarina,-26.985996,-48.636383
apartment,South,167.0,110549.1256200234,Santa Catarina,-26.966631,-48.636383
apartment,South,99.0,82612.05575993443,Santa Catarina,-27.4440673125,-48.3768820538
apartment,South,80.0,70581.36598548578,Santa Catarina,-27.748068,-48.627838
house,South,230.0,110549.1256200234,Santa Catarina,-27.018064,-48.583778
apartment,South,140.0,231302.7912342193,Santa Catarina,-26.985996,-48.636383
apartment,South,160.0,255113.37205834992,Santa Catarina,-26.985996,-48.636383
apartment,South,80.0,48471.53813516723,Santa Catarina,-27.6265575,-48.6868736
apartment,South,151.0,171857.58247525443,Santa Catarina,-27.106749,-48.628864
apartment,South,160.0,272120.9358753938,Santa Catarina,-26.985996,-48.636383
apartment,South,111.0,110549.1256200234,Santa Catarina,-26.985996,-48.636383
apartment,South,184.0,202389.9429689217,Santa Catarina,-26.985996,-48.636383
apartment,South,88.0,102045.34711939379,Santa Catarina,-26.985996,-48.636383
house,South,240.0,43007.39683031933,Santa Catarina,-26.079933,-48.658939
apartment,South,120.0,159020.67057097532,Santa Catarina,-26.985996,-48.636383
apartment,South,61.0,42518.89250314804,Santa Catarina,-26.690428,-48.739223
apartment,South,218.0,197834.05268260764,Santa Catarina,-27.106749,-48.628864
apartment,South,130.0,207492.20870614256,Santa Catarina,-26.985996,-48.636383
apartment,South,163.0,105446.85988280259,Santa Catarina,-26.985996,-48.636383
apartment,South,132.0,275522.4469348564,Santa Catarina,-26.985996,-48.636383
apartment,South,127.0,272120.9358753938,Santa Catarina,-26.966631,-48.636383
apartment,South,101.0,63160.627597452934,Santa Catarina,-27.508335,-48.648739
apartment,South,240.0,136060.4679376969,Santa Catarina,-27.106749,-48.628864
house,South,142.0,102045.34711939379,Santa Catarina,-27.00939,-48.63316
apartment,South,80.0,62280.57177617644,Santa Catarina,-27.064003,-48.699066
house,South,250.0,174327.47289447632,Santa Catarina,-27.064003,-48.699066
house,South,178.0,48989.92627024927,Santa Catarina,-28.831429,-49.235195
apartment,South,94.0,67639.56597083184,Santa Catarina,-28.777613,-49.263866
apartment,South,138.0,186232.7641585147,Santa Catarina,-26.985996,-48.636383
apartment,South,100.0,136060.4679376969,Santa Catarina,-26.985996,-48.636383
house,South,120.0,49321.916326019425,Santa Catarina,-27.445972,-48.403809
apartment,South,128.0,140958.64352253382,Santa Catarina,-27.106749,-48.628864
apartment,South,142.0,115087.8094579236,Santa Catarina,-27.106749,-48.628864
apartment,South,85.0,54424.18376718643,Santa Catarina,-27.599836,-48.508213
apartment,South,70.0,81636.27735472581,Santa Catarina,-27.5896164,-48.4949521
house,South,84.0,47621.158240368866,Santa Catarina,-27.448656,-48.409145
apartment,South,103.0,104684.0713408182,Santa Catarina,-27.445972,-48.403809
house,South,200.0,120076.66735392496,Santa Catarina,-27.106749,-48.628864
apartment,South,70.0,46447.993007004916,Santa Catarina,-27.1175275373,-48.6097593675
house,South,106.0,42518.89250314804,Santa Catarina,-27.445972,-48.403809
apartment,South,159.0,207322.1327271829,Santa Catarina,-26.946136,-48.630657
apartment,South,79.0,233853.92921466826,Santa Catarina,-27.588776,-48.551689
apartment,South,78.0,64628.72035346659,Santa Catarina,-26.985996,-48.636383
house,South,200.0,187083.13894147455,Santa Catarina,-26.966631,-48.636383
apartment,South,184.0,182831.2513951059,Santa Catarina,-26.929674,-48.641396
apartment,South,78.0,61227.20759005781,Santa Catarina,-27.748068,-48.627838
apartment,South,85.0,85037.79011813458,Santa Catarina,-26.985996,-48.636383
apartment,South,190.0,147429.37228327084,Santa Catarina,-27.106749,-48.628864
apartment,South,138.0,110098.94645008375,Santa Catarina,-27.4276989,-48.4713939
house,South,189.0,68639.809635134,Santa Catarina,-29.181389,-49.62991
apartment,South,99.0,110549.1256200234,Santa Catarina,-27.603075,-48.587536
apartment,South,106.0,162787.33218260168,Santa Catarina,-27.57527,-48.538242
apartment,South,73.0,59350.21546399306,Santa Catarina,-27.1522479,-48.5770107
apartment,South,128.0,170309.31564410016,Santa Catarina,-26.966631,-48.636383
